,1st_flr_sf,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmtfin_type_1,exter_qual,fireplace_qu,fireplaces,foundation,full_bath,garage_area,garage_finish,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating_qc,house_style,id,kitchen_qual,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,overall_qual,roof_style,saleprice,total_bsmt_sf,wood_deck_sf,porch,pool,age_sold,remodelled,exterior
1118,1341,Gd,1.0,4,6,3,1,1,PConc,1,506.0,Unf,Attchd,1990.0,1341,1,4,1Story,14,4,10176,Inside,85.0,0,0.0,None,20,RL,Gilbert,7,Gable,171500,1300.0,192,0,0,20,0,wood
1119,954,Av,0.0,3,5,3,0,0,CBlock,1,576.0,Unf,Detchd,1976.0,954,0,4,SLvl,2782,3,10780,Inside,55.0,1,0.0,None,80,RL,CollgCr,5,Gable,132500,911.0,0,0,0,30,0,metal
1120,1040,None,0.0,0,0,3,0,0,Slab,2,400.0,Unf,Detchd,1949.0,1040,0,2,1Story,2626,3,8544,Inside,68.0,0,340.0,BrkFace,90,RL,NAmes,3,Gable,87500,0.0,0,0,0,57,1,cemt_agg
1121,872,No,1.0,3,6,3,3,1,PConc,2,546.0,Fin,Attchd,2001.0,1789,1,5,2Story,1175,3,10646,Corner,79.0,1,513.0,BrkFace,60,FV,Somerst,7,Gable,223000,858.0,0,0,0,7,0,vinyl
1122,1537,No,1.0,3,1,4,4,1,CBlock,1,462.0,RFn,Attchd,1962.0,1537,1,3,1Story,1232,4,8400,Inside,80.0,0,237.0,BrkFace,20,RL,NAmes,6,Gable,174000,1319.0,0,1,0,46,1,wood
1123,884,No,1.0,3,3,3,0,0,CBlock,1,270.0,Fin,Attchd,1951.0,884,0,5,1Story,2590,3,15428,Inside,85.0,0,0.0,None,20,RL,NAmes,5,Hip,142000,884.0,0,1,0,55,1,metal
1124,1489,No,0.0,4,1,4,4,1,PConc,2,776.0,RFn,Attchd,2006.0,1489,0,5,1Story,2463,4,11216,Inside,81.0,0,0.0,None,20,FV,Somerst,8,Gable,232600,1489.0,0,1,0,0,0,vinyl
1125,1309,No,1.0,3,5,3,2,1,CBlock,1,484.0,RFn,Attchd,1974.0,1309,1,2,1Story,2358,4,10140,Inside,78.0,0,99.0,BrkFace,20,RL,NWAmes,6,Hip,181000,1040.0,265,0,1,32,1,wood
1126,1291,No,1.0,4,5,3,4,1,CBlock,2,576.0,Fin,Attchd,1973.0,2521,1,4,2Story,2911,3,3964,Inside,42.0,0,0.0,None,160,RM,MeadowV,6,Gable,151400,942.0,728,1,0,33,0,cemt_agg
1127,1634,No,0.0,4,1,4,4,1,PConc,2,866.0,RFn,Attchd,2006.0,1634,0,5,1Story,1699,4,11428,Inside,98.0,1,248.0,Stone,20,RL,NridgHt,8,Gable,250000,1626.0,0,1,0,1,0,vinyl
1128,980,No,0.0,4,6,3,3,1,CBlock,2,496.0,Unf,Attchd,1988.0,1714,1,3,2Story,115,3,10421,Inside,80.0,0,42.0,BrkFace,60,RL,NWAmes,7,Gable,196500,980.0,228,1,0,22,0,wood
1129,1312,No,0.0,3,1,3,4,1,PConc,2,576.0,Unf,Attchd,1950.0,2454,0,3,2.5Unf,1998,3,13500,Corner,75.0,0,0.0,None,75,RM,OldTown,7,Gable,185000,819.0,0,1,0,128,1,wood
1130,1216,Av,1.0,3,4,3,0,0,CBlock,1,336.0,Unf,Attchd,1969.0,1216,0,3,1Story,589,3,9000,Inside,75.0,0,200.0,BrkFace,20,RL,NWAmes,6,Gable,113000,1216.0,0,0,0,40,0,wood
1131,1419,Av,1.0,4,6,4,4,1,PConc,2,567.0,RFn,Attchd,2007.0,1419,0,5,1Story,1641,4,8089,Inside,60.0,0,0.0,BrkFace,20,RL,StoneBr,8,Gable,392000,1419.0,140,0,0,0,0,metal
1132,980,Gd,0.0,4,6,3,0,0,CBlock,2,0.0,None,None,0.0,980,0,3,SFoyer,2821,3,9400,CulDSac,35.0,1,250.0,BrkFace,90,RL,Edwards,6,Flat,127500,945.0,0,0,0,31,0,wood
1133,769,No,0.0,4,6,4,0,0,PConc,2,440.0,Unf,Detchd,2000.0,1573,1,5,2Story,1846,4,2117,Inside,24.0,0,216.0,BrkFace,160,FV,Somerst,6,Gable,177000,756.0,0,1,0,7,0,metal
1134,1158,Av,0.0,4,1,4,4,1,PConc,2,744.0,RFn,BuiltIn,2004.0,2443,1,5,2Story,1805,4,10625,Inside,85.0,0,353.0,BrkFace,60,FV,Somerst,6,Gable,265000,1158.0,193,1,0,3,0,vinyl
1135,1220,Mn,1.0,5,6,4,3,2,PConc,2,1105.0,RFn,Attchd,1998.0,2362,1,5,2Story,1853,4,8413,Inside,106.0,1,0.0,None,60,FV,Somerst,8,Gable,312500,1220.0,147,1,0,9,0,vinyl
1136,1521,No,0.0,3,1,5,4,1,BrkTil,3,880.0,Unf,Detchd,1988.0,2775,1,4,2.5Unf,1321,4,13500,Inside,75.0,0,0.0,None,75,RM,OldTown,10,Gable,325000,1237.0,105,1,0,115,1,wood
1137,2014,Gd,1.0,4,5,4,4,2,CBlock,2,864.0,RFn,Attchd,1980.0,2014,0,4,1Story,564,4,15676,Inside,68.0,1,115.0,BrkFace,20,RL,Veenker,8,Gable,275000,2014.0,462,1,0,29,0,vinyl
1138,1214,No,0.0,4,6,4,3,1,PConc,2,721.0,RFn,Attchd,1995.0,2520,1,5,2Story,1771,4,9950,Inside,82.0,1,290.0,BrkFace,60,RL,NoRidge,7,Gable,290000,1203.0,224,1,0,12,0,vinyl
1139,1494,Gd,1.0,3,4,3,2,2,CBlock,2,461.0,Fin,Attchd,1974.0,1494,0,5,1Story,90,3,15410,CulDSac,39.0,1,250.0,BrkCmn,20,RL,Sawyer,6,Hip,169000,1208.0,296,1,0,36,1,wood
1140,616,No,0.0,3,2,3,0,0,CBlock,1,205.0,Unf,Detchd,1921.0,616,0,4,1Story,2684,3,6000,Inside,50.0,0,0.0,None,30,RM,BrkSide,5,Gable,89000,616.0,0,1,0,85,1,wood
1141,789,No,0.0,4,1,3,4,1,PConc,2,393.0,Fin,Attchd,1998.0,1465,1,4,2Story,13,3,8402,Inside,63.0,1,0.0,None,60,RL,Gilbert,6,Gable,180400,789.0,0,1,0,12,0,vinyl
1142,1629,No,1.0,4,6,4,4,1,PConc,2,880.0,RFn,Attchd,2003.0,1629,0,5,1Story,445,4,10655,Inside,85.0,1,296.0,BrkFace,20,RL,NridgHt,8,Gable,284000,3206.0,0,0,0,6,1,vinyl
1143,912,No,0.0,3,3,3,0,0,CBlock,1,275.0,RFn,Attchd,1958.0,912,0,5,1Story,1914,3,10150,Inside,70.0,0,1.0,None,20,RL,NAmes,5,Gable,114500,912.0,0,0,0,49,0,wood
1144,1552,Av,0.0,4,6,4,0,0,PConc,2,782.0,RFn,Attchd,2005.0,1552,0,5,1Story,2811,4,10084,Inside,84.0,0,196.0,BrkFace,20,RL,CollgCr,7,Gable,212900,1552.0,144,1,0,1,1,vinyl
1145,1430,No,0.0,4,1,4,0,0,PConc,2,605.0,RFn,Attchd,2001.0,1430,0,5,1Story,850,4,16285,Inside,67.0,2,0.0,None,20,RL,CollgCr,7,Gable,187100,1413.0,0,1,0,8,1,vinyl
1146,729,No,0.0,4,6,3,2,1,PConc,2,440.0,Unf,Detchd,1999.0,1458,1,4,2Story,1844,3,3230,Corner,34.0,0,1129.0,BrkFace,160,FV,Somerst,6,Gable,176000,729.0,0,1,0,8,0,metal
1147,1488,No,0.0,4,4,3,4,2,PConc,2,552.0,RFn,Attchd,1968.0,1488,0,5,1Story,2225,3,21579,CulDSac,68.0,1,0.0,None,20,RL,Crawfor,6,Hip,215000,1488.0,0,1,0,39,0,wood
1148,770,No,0.0,4,6,4,0,0,PConc,2,520.0,RFn,Attchd,2004.0,1582,1,5,2Story,1477,4,8320,Inside,64.0,0,0.0,None,60,RL,CollgCr,7,Gable,185900,770.0,0,1,0,4,0,vinyl
1149,864,No,0.0,3,5,3,0,0,CBlock,1,660.0,Unf,Detchd,1989.0,864,0,3,1Story,399,4,6960,Inside,60.0,0,0.0,None,20,RL,NAmes,4,Gable,120500,864.0,96,0,0,39,0,wood
1150,734,Av,0.0,4,1,4,4,1,PConc,2,372.0,Fin,BuiltIn,2005.0,1838,1,5,2Story,2431,3,21930,Inside,60.0,3,0.0,None,60,RL,Gilbert,5,Gable,192140,732.0,100,1,0,1,0,vinyl
1151,816,No,0.0,3,5,4,5,1,CBlock,1,264.0,Unf,Attchd,1982.0,816,0,5,1Story,1605,4,6600,Inside,60.0,0,0.0,None,20,RL,Mitchel,5,Gable,130500,816.0,0,0,0,26,1,vinyl
1152,1088,None,0.0,0,0,3,0,0,Slab,2,240.0,Unf,Detchd,1945.0,1529,0,3,1.5Fin,897,3,8405,Inside,50.0,0,0.0,None,50,RL,Edwards,4,Gable,98000,0.0,92,1,0,64,1,wood
1153,2276,Gd,1.0,4,6,4,4,2,PConc,2,1348.0,RFn,Attchd,2008.0,2276,0,5,1Story,1426,5,11778,Inside,91.0,0,554.0,Stone,20,RL,CollgCr,9,Hip,475000,2271.0,0,1,0,0,0,vinyl
1154,1077,No,0.0,2,1,3,0,0,BrkTil,1,338.0,Unf,Detchd,1920.0,1077,0,4,1Story,2240,3,8967,Corner,60.0,0,0.0,None,30,RM,IDOTRR,5,Gable,67000,961.0,0,0,0,87,1,metal
1155,1610,No,1.0,5,6,4,4,1,PConc,1,789.0,Fin,Attchd,2007.0,2161,1,5,2Story,1706,5,10562,Inside,86.0,0,300.0,Stone,60,RL,NridgHt,8,Gable,325624,1582.0,178,1,0,0,0,vinyl
1156,1409,No,1.0,4,6,4,4,1,PConc,1,576.0,RFn,Attchd,2002.0,1409,1,5,1Story,2252,4,12864,CulDSac,44.0,1,0.0,None,20,RL,Mitchel,7,Gable,245000,1409.0,0,1,0,5,0,vinyl
1157,1114,No,1.0,3,6,3,0,0,PConc,1,576.0,Unf,Detchd,2004.0,1114,1,5,1Story,1136,4,13695,Inside,66.0,0,0.0,None,20,RL,SawyerW,5,Gable,159000,1114.0,0,1,0,4,0,vinyl
1158,1073,No,1.0,3,5,3,0,0,CBlock,1,515.0,RFn,Attchd,1965.0,1073,1,3,1Story,1877,3,10289,Inside,79.0,0,168.0,BrkFace,20,RL,NAmes,5,Hip,156000,1073.0,0,0,0,42,0,metal
1159,2402,Gd,1.0,5,6,5,4,2,PConc,2,672.0,Fin,Attchd,2008.0,2402,0,5,1Story,424,5,15431,Inside,105.0,0,200.0,Stone,20,RL,NridgHt,10,Hip,555000,3094.0,0,1,0,1,0,vinyl
1160,1232,No,0.0,4,4,3,0,0,PConc,2,516.0,Unf,Attchd,1984.0,1232,0,3,1Story,1182,3,11120,CulDSac,68.0,1,0.0,None,20,RL,Veenker,6,Gable,162500,1232.0,0,0,0,24,0,wood
1161,1440,Av,2.0,4,2,4,0,0,PConc,2,920.0,Unf,Attchd,1993.0,1440,0,4,SFoyer,2750,4,9069,Inside,73.0,0,0.0,None,90,RL,SawyerW,6,Gable,224500,1344.0,288,0,0,13,0,wood
1162,1488,No,0.0,3,1,3,3,1,CBlock,2,738.0,RFn,Attchd,1950.0,1488,1,4,1Story,1016,3,47280,Inside,68.0,1,44.0,BrkFace,20,RL,Gilbert,6,Hip,133000,1488.0,0,1,0,58,0,cemt_agg
1163,807,No,0.0,4,1,4,4,1,PConc,2,393.0,Fin,Attchd,2003.0,1509,1,5,2Story,2436,4,7875,Inside,63.0,0,0.0,None,60,RL,Gilbert,7,Gable,180000,783.0,0,1,0,3,0,vinyl
1164,845,No,0.0,3,6,3,0,0,CBlock,1,264.0,Unf,Attchd,1982.0,845,0,4,1Story,1607,4,6600,Inside,60.0,0,0.0,None,20,RL,Mitchel,5,Gable,134500,845.0,0,0,0,26,1,wood
1165,1426,Gd,0.0,5,1,5,4,1,PConc,3,641.0,Fin,BuiltIn,2006.0,2945,1,5,2Story,2337,4,13682,CulDSac,66.0,2,1031.0,BrkFace,60,RL,StoneBr,10,Hip,438780,1410.0,192,1,0,0,0,vinyl
1166,1431,Gd,0.0,4,6,3,4,1,CBlock,1,296.0,RFn,Basment,1962.0,1431,0,4,SLvl,1233,3,9150,Corner,101.0,1,305.0,BrkFace,80,RL,NAmes,6,Gable,165000,1099.0,64,1,0,46,0,wood
1167,892,No,0.0,3,4,3,0,0,CBlock,1,288.0,RFn,Attchd,1967.0,892,0,3,1Story,419,3,7150,Inside,65.0,0,60.0,BrkFace,20,RL,NAmes,5,Gable,100000,892.0,0,0,0,42,0,wood
1168,1329,No,0.0,3,4,3,4,2,CBlock,1,441.0,Unf,Attchd,1960.0,1329,1,4,1Story,633,3,12285,Inside,68.0,1,128.0,BrkFace,20,RL,NAmes,7,Gable,176000,1329.0,0,1,0,49,0,wood
1169,1779,Mn,1.0,3,5,3,4,1,CBlock,1,454.0,Unf,Attchd,1955.0,1779,1,3,1Story,2722,3,17920,Inside,102.0,0,0.0,None,20,RL,Sawyer,5,Hip,170000,1763.0,0,1,0,51,1,wood
1170,1555,No,0.0,4,1,4,3,1,PConc,2,660.0,Fin,Attchd,2007.0,1555,0,5,1Story,469,4,3684,Inside,53.0,0,130.0,BrkFace,120,RL,Blmngtn,7,Hip,174000,1373.0,143,1,0,2,0,vinyl
1171,788,No,1.0,3,3,3,4,1,PConc,2,384.0,Unf,Detchd,1985.0,1236,0,3,1.5Fin,1365,3,7006,Inside,62.0,0,0.0,None,50,RM,IDOTRR,6,Gable,127000,768.0,0,0,0,83,1,cemt_agg
1172,873,No,0.0,4,1,3,3,1,PConc,2,450.0,Fin,BuiltIn,1999.0,1651,1,5,2Story,1098,3,8390,Inside,77.0,1,0.0,None,60,RL,Gilbert,7,Gable,185900,831.0,0,1,0,9,0,vinyl
1173,886,No,0.0,2,1,3,0,0,BrkTil,1,273.0,Unf,Attchd,1938.0,886,0,4,1Story,711,3,5784,Inside,50.0,0,0.0,None,30,RM,OldTown,5,Gable,91300,190.0,144,1,0,71,1,metal
1174,1700,Av,1.0,4,6,4,0,0,PConc,2,544.0,RFn,Attchd,2003.0,1700,0,5,1Story,2808,4,9135,Inside,70.0,0,120.0,BrkFace,20,RL,CollgCr,6,Gable,200000,1682.0,192,1,0,3,0,vinyl
1175,1168,Mn,0.0,3,3,3,4,1,CBlock,2,315.0,Unf,Attchd,1949.0,1846,0,5,1.5Fin,1959,3,10496,Inside,78.0,0,320.0,BrkFace,50,RL,NAmes,6,Gable,143000,1040.0,0,0,0,58,1,wood
1176,1252,No,1.0,3,5,4,4,1,CBlock,2,451.0,Unf,Attchd,1958.0,1920,0,5,1.5Fin,2720,4,13650,Inside,68.0,0,0.0,None,50,RL,Sawyer,5,Gable,172500,1052.0,0,0,0,48,0,metal
1177,1088,No,0.0,3,4,3,0,0,CBlock,1,520.0,Unf,Detchd,2002.0,1088,0,3,1Story,2170,3,8308,Inside,67.0,0,20.0,Stone,20,RL,Edwards,4,Gable,110000,1088.0,0,0,0,44,0,vinyl
1178,1362,No,1.0,3,4,3,4,1,CBlock,1,768.0,RFn,Attchd,1982.0,1362,0,3,1Story,603,3,9450,Corner,68.0,1,160.0,BrkFace,20,RL,NAmes,4,Gable,140000,1040.0,0,1,0,52,0,wood
1179,1314,No,0.0,4,6,4,4,1,PConc,2,440.0,RFn,Attchd,2006.0,1314,0,4,1Story,2113,4,9317,Inside,78.0,1,0.0,None,20,RL,CollgCr,6,Gable,176432,1314.0,0,1,0,1,0,vinyl
1180,1294,No,1.0,4,6,3,0,0,CBlock,2,496.0,RFn,Attchd,1991.0,1294,0,4,1Story,1146,4,7153,Inside,68.0,0,88.0,BrkFace,20,RL,SawyerW,6,Gable,179200,1278.0,112,1,0,17,0,wood
1181,1274,No,1.0,4,6,4,0,0,PConc,2,508.0,RFn,Attchd,2005.0,1274,0,5,1Story,2105,4,8814,Inside,68.0,0,80.0,BrkFace,20,RL,CollgCr,7,Gable,203000,1274.0,264,1,0,2,1,vinyl
1182,1689,Av,0.0,4,1,4,0,0,PConc,2,954.0,RFn,Attchd,2007.0,1689,0,5,1Story,1786,4,9849,Inside,83.0,0,0.0,Stone,20,RL,Somerst,7,Hip,248328,1689.0,0,1,0,0,0,vinyl
1183,1641,Gd,1.0,5,6,5,0,0,PConc,2,885.0,Fin,Attchd,2008.0,1641,0,5,1Story,961,5,14463,Corner,79.0,1,406.0,BrkFace,20,RL,Timber,9,Gable,316500,1641.0,0,1,0,1,0,cemt_agg
1184,617,No,0.0,3,1,3,4,1,CBlock,1,249.0,Unf,Attchd,1948.0,1079,0,3,1.5Fin,1405,3,5190,Inside,50.0,0,0.0,None,50,RL,Edwards,7,Gable,125600,570.0,135,0,0,60,1,brick
1185,984,No,1.0,3,3,3,0,0,CBlock,1,308.0,Unf,Detchd,1959.0,984,0,4,1Story,1324,2,9750,Inside,65.0,0,164.0,BrkFace,20,RM,OldTown,5,Gable,110000,984.0,0,0,0,49,0,metal
1186,960,No,0.0,3,5,3,0,0,PConc,1,308.0,Unf,Detchd,1997.0,960,0,4,1Story,1986,2,6000,Inside,50.0,0,0.0,None,30,RM,OldTown,4,Hip,108500,960.0,0,1,0,87,1,metal
1187,1044,Av,0.0,3,1,2,0,0,CBlock,1,504.0,Unf,Basment,1952.0,1044,0,3,1Story,307,2,8712,Inside,66.0,0,0.0,None,20,C (all),IDOTRR,5,Hip,55993,540.0,0,0,0,58,0,wood
1188,1027,No,0.0,3,4,3,4,1,BrkTil,1,240.0,Unf,Detchd,1948.0,1633,0,5,1.5Fin,180,4,11851,Inside,69.0,0,0.0,None,50,RM,OldTown,5,Gable,129000,1027.0,0,1,0,62,1,vinyl
1189,1137,No,1.0,4,6,3,3,1,CBlock,2,551.0,Unf,Attchd,1987.0,1137,0,4,1Story,2896,4,13811,Inside,54.0,1,72.0,BrkFace,20,RL,Timber,6,Gable,176000,1112.0,125,0,0,19,0,wood
1190,1380,No,0.0,3,3,3,0,0,CBlock,1,364.0,Unf,Attchd,1963.0,1380,1,2,1Story,668,3,10143,Inside,83.0,0,295.0,BrkFace,20,RL,NAmes,6,Gable,154000,1380.0,0,1,0,46,0,wood
1191,1256,Av,0.0,4,6,4,2,1,CBlock,2,578.0,Unf,Attchd,1986.0,1256,0,5,1Story,1582,4,18265,Corner,93.0,0,228.0,BrkFace,20,RL,Timber,6,Gable,180000,1256.0,282,0,0,22,0,wood
1192,1142,No,1.0,4,5,3,1,1,PConc,1,528.0,Fin,Attchd,1976.0,1142,1,3,1Story,2285,3,4224,Inside,44.0,0,0.0,None,120,RM,MeadowV,5,Gable,134000,1142.0,536,1,0,31,0,cemt_agg
1193,2158,Av,1.0,3,5,3,4,1,CBlock,2,576.0,Unf,Attchd,1950.0,2158,0,3,1Story,2079,4,12615,Corner,84.0,0,0.0,None,20,RL,Edwards,6,Gable,243000,1202.0,0,1,0,57,1,wood
1194,1629,Av,1.0,4,6,4,4,1,PConc,2,808.0,Fin,Attchd,2002.0,1629,0,5,1Story,2272,4,14536,Inside,85.0,0,236.0,BrkFace,20,RL,Timber,8,Hip,270000,1616.0,0,1,0,5,1,vinyl
1195,1080,No,0.0,3,5,3,0,0,PConc,1,484.0,Unf,Attchd,1983.0,1080,1,3,1Story,2250,3,9187,Corner,71.0,0,0.0,None,20,RL,Mitchel,6,Gable,134000,1084.0,120,1,0,24,0,vinyl
1196,1372,Gd,1.0,4,6,4,3,1,PConc,2,656.0,RFn,Attchd,1993.0,2646,1,5,2Story,502,4,9900,Inside,90.0,0,256.0,BrkFace,60,RL,NoRidge,7,Gable,260000,1347.0,340,1,0,16,0,wood
1197,738,No,0.0,4,1,4,4,1,PConc,2,484.0,RFn,Attchd,2006.0,1491,1,4,2Story,2166,4,8333,Inside,64.0,0,0.0,None,60,RL,CollgCr,7,Gable,168675,738.0,100,1,0,1,0,vinyl
1198,924,No,0.0,4,2,3,3,1,PConc,2,398.0,Fin,BuiltIn,1994.0,1694,1,4,SLvl,1622,3,10147,CulDSac,68.0,1,32.0,BrkFace,80,RL,Gilbert,6,Gable,160000,392.0,256,1,0,13,0,wood
1199,684,No,0.0,2,1,3,0,0,BrkTil,1,0.0,None,None,0.0,1080,0,4,1.5Fin,1299,4,5914,Inside,44.0,0,0.0,None,50,RM,OldTown,5,Gable,95000,684.0,0,1,0,118,1,wood
1200,704,Av,0.0,4,1,4,4,1,PConc,2,440.0,Fin,Attchd,2005.0,1422,1,5,2Story,832,4,11646,Inside,79.0,1,0.0,None,60,RL,CollgCr,6,Gable,173000,704.0,36,1,0,4,1,vinyl
1201,1301,No,1.0,4,1,4,4,1,PConc,2,572.0,RFn,Attchd,2006.0,1301,0,5,1Story,2470,4,7200,Inside,60.0,0,0.0,None,20,FV,Somerst,7,Gable,187750,1293.0,216,1,0,0,0,vinyl
1202,1236,No,0.0,4,1,3,3,1,CBlock,2,542.0,Fin,Attchd,1986.0,2093,1,4,2Story,1017,3,20544,CulDSac,46.0,1,123.0,BrkFace,60,RL,NWAmes,7,Gable,215000,791.0,364,1,0,22,1,wood
1203,1073,Mn,0.0,3,4,3,0,0,CBlock,1,270.0,RFn,Attchd,1967.0,1073,0,4,1Story,1384,3,9981,Corner,68.0,1,340.0,BrkFace,20,RL,Sawyer,5,Gable,120000,1073.0,0,1,0,41,0,metal
1204,1506,Av,1.0,4,6,4,4,1,PConc,2,672.0,RFn,Attchd,2005.0,1506,0,5,1Story,1790,4,8251,Inside,70.0,0,143.0,BrkFace,20,RL,Somerst,7,Gable,249000,1494.0,192,1,0,2,1,vinyl
1205,1334,No,1.0,3,4,3,0,0,CBlock,2,477.0,RFn,Attchd,1967.0,1334,0,4,1Story,2530,3,10140,Inside,78.0,0,264.0,BrkFace,20,RL,NWAmes,7,Hip,164500,1334.0,0,1,0,39,0,wood
1206,1295,None,0.0,0,0,4,0,0,CBlock,2,312.0,RFn,Attchd,1986.0,1295,0,4,1Story,2893,4,8239,Inside,68.0,1,0.0,None,120,RM,GrnHill,7,Gable,230000,0.0,0,0,0,20,0,brick
1207,672,No,1.0,3,3,3,4,1,BrkTil,1,456.0,Unf,Attchd,1979.0,1344,1,4,2Story,2027,4,5700,Corner,68.0,1,0.0,None,70,RM,OldTown,7,Gable,140000,672.0,0,1,0,78,1,wood
1208,732,No,1.0,3,5,3,0,0,CBlock,1,240.0,Unf,Detchd,1952.0,732,0,3,1Story,683,3,7200,Corner,60.0,0,0.0,None,20,RL,NAmes,5,Gable,118900,732.0,0,1,0,57,0,metal
1209,1468,Av,0.0,4,1,4,4,1,PConc,2,904.0,RFn,Attchd,2008.0,1468,0,5,1Story,823,4,9178,Inside,71.0,0,0.0,None,20,RL,CollgCr,8,Gable,239900,1468.0,192,1,0,1,0,vinyl
1210,1069,No,0.0,4,5,3,1,1,CBlock,2,440.0,RFn,Attchd,1975.0,1069,0,4,1Story,2374,3,4043,Inside,53.0,0,0.0,None,120,RL,NPkVill,6,Gable,146300,1069.0,0,1,0,31,0,wood
1211,1040,No,0.0,4,6,3,0,0,PConc,1,499.0,Unf,Attchd,1975.0,1040,0,4,1Story,1594,3,4224,Inside,68.0,0,0.0,None,120,RM,MeadowV,5,Gable,124000,1040.0,0,1,0,33,0,cemt_agg
1212,999,Av,1.0,4,5,3,0,0,CBlock,1,308.0,Unf,Detchd,1963.0,999,0,3,SFoyer,2049,3,11235,Inside,75.0,0,0.0,None,190,RL,Sawyer,5,Gable,130000,925.0,40,1,0,44,0,wood
1213,1349,No,0.0,4,1,3,0,0,PConc,2,539.0,Unf,Attchd,2000.0,1349,0,5,1Story,1813,3,8450,Inside,65.0,0,108.0,BrkFace,20,RL,SawyerW,7,Gable,179000,1349.0,120,1,0,7,1,vinyl
1214,1442,No,0.0,4,1,3,0,0,PConc,2,500.0,RFn,Attchd,1990.0,1442,0,5,1Story,365,3,11851,Corner,99.0,0,0.0,None,20,RL,Gilbert,7,Gable,180500,1424.0,0,1,0,19,0,wood
1215,747,No,0.0,3,1,3,0,0,CBlock,1,220.0,Unf,Attchd,1945.0,747,0,3,1Story,176,3,4608,Corner,47.0,0,0.0,None,30,RM,OldTown,4,Gable,80000,747.0,0,0,0,65,1,metal
1216,1578,No,0.0,4,1,4,4,1,PConc,2,840.0,Fin,Attchd,2008.0,1578,0,5,1Story,510,5,9262,Inside,78.0,0,194.0,Stone,20,RL,Somerst,8,Gable,287090,1573.0,0,1,0,1,1,cemt_agg
1217,882,None,0.0,0,0,3,0,0,PConc,1,308.0,Unf,Detchd,1956.0,882,0,4,1Story,1326,3,12702,Inside,70.0,0,0.0,None,20,RM,OldTown,5,Gable,97000,0.0,0,1,0,52,0,brick
1218,1511,Av,1.0,4,6,4,3,1,PConc,2,398.0,Fin,Attchd,2002.0,1511,0,5,1Story,2423,4,2938,Inside,68.0,0,40.0,BrkFace,120,RL,Blmngtn,7,Gable,246990,1368.0,130,1,0,4,0,vinyl
1219,1128,Av,1.0,3,4,3,3,1,CBlock,1,480.0,Unf,Attchd,1964.0,1128,0,2,1Story,1631,3,18160,Inside,160.0,0,138.0,BrkCmn,20,RL,Gilbert,6,Gable,154204,1302.0,0,1,0,43,0,wood
1220,1312,No,0.0,3,4,3,4,1,CBlock,1,495.0,RFn,Attchd,1958.0,1312,1,5,1Story,1263,3,11355,Corner,76.0,1,125.0,BrkFace,20,RL,NAmes,7,Gable,186000,1312.0,0,1,0,50,1,wood
1221,630,No,0.0,3,3,3,0,0,CBlock,2,264.0,Unf,Detchd,1972.0,1302,1,3,2Story,1046,3,1680,Inside,21.0,0,356.0,BrkFace,160,RM,BrDale,5,Gable,111750,630.0,0,0,0,36,0,wood
1222,2696,Gd,1.0,5,6,5,4,2,PConc,2,958.0,Fin,Attchd,2003.0,2696,1,5,1Story,47,5,14300,Inside,110.0,0,1095.0,BrkFace,20,RL,NridgHt,9,Hip,500000,2846.0,220,1,0,7,1,vinyl
1223,628,No,0.0,4,1,4,4,1,PConc,2,484.0,Fin,BuiltIn,2007.0,1356,1,5,2Story,1424,4,10616,Inside,65.0,1,0.0,None,60,RL,CollgCr,7,Gable,177439,628.0,100,1,0,1,0,vinyl
1224,1130,Av,1.0,5,6,5,4,1,PConc,2,836.0,Fin,Attchd,2008.0,2184,1,5,2Story,429,5,11308,Inside,96.0,1,154.0,Stone,60,RL,NridgHt,9,Gable,335000,1104.0,0,1,0,1,0,vinyl
1225,1098,No,0.0,3,5,3,4,1,CBlock,2,483.0,RFn,Attchd,1976.0,1964,1,3,2Story,1031,3,10480,Inside,80.0,0,660.0,BrkFace,60,RL,NWAmes,7,Hip,205000,803.0,0,1,0,32,0,wood
1226,1321,Gd,1.0,4,6,4,3,1,PConc,1,484.0,RFn,Attchd,1990.0,1321,0,4,1Story,1635,4,5118,Inside,35.0,1,0.0,None,120,RL,StoneBr,8,Gable,212000,1312.0,0,1,0,17,0,cemt_agg
1227,1646,Gd,1.0,5,6,4,4,1,PConc,2,525.0,Fin,Attchd,2004.0,1646,0,5,1Story,309,4,3811,Corner,44.0,1,186.0,Stone,120,RM,Crawfor,8,Hip,246000,1594.0,128,1,0,6,1,cemt_agg
1228,1260,Mn,1.0,4,6,4,0,0,CBlock,2,598.0,Unf,Attchd,1983.0,1260,0,3,1Story,1020,3,10825,Inside,68.0,1,174.0,BrkFace,20,RL,NWAmes,7,Gable,181900,1260.0,152,0,0,25,0,wood
1229,926,No,1.0,3,2,3,0,0,BrkTil,1,484.0,Unf,Detchd,1974.0,1316,0,3,1.5Fin,178,3,5500,Corner,50.0,0,0.0,None,50,RM,OldTown,5,Gable,130000,926.0,0,0,0,81,1,wood
